Px_ion_1 Py_ion_1 Pz_ion_1 Px_ion_2 Py_ion_2 Pz_ion_2 Px_neutral Py_neutral Pz_neutral Px_elec_1 Py_elec_1 Pz_elec_1 Px_elec_2 Py_elec_2 Pz_elec_2
-2.928216906355609606e+00 -2.326725314210353890e+00 2.826151724941308618e+00 -2.241593223914398081e+00 3.465493972739890793e+00 -5.512988938262909144e+00 -7.919190823686209080e-02 2.226394289435197071e-01 1.001808696096132323e+00 -2.659053191300049690e+00 -2.898580957962848981e+00 5.400879068788945858e+00 6.245544980503995092e+00 5.233537178224726638e+00 4.540300551265984197e+00
-1.839013114228897461e+00 -1.932929644592635832e+00 2.818704207703217612e+00 -2.504118447924893687e+00 1.662909333510687704e+00 -6.068769286428183030e+00 -5.100807371650961652e-01 6.638774093145093369e-01 7.827989662347432098e-01 -4.895313409294662854e+00 -3.635528644524767650e+00 3.163227167538625650e+00 4.046216635562020159e+00 6.780136529706764392e+00 4.796576756123301699e+00
-2.289117195604846611e+00 -1.691118107000883164e+00 3.072720690857108305e+00 -1.804912261599435519e+00 3.245315833167792263e+00 -5.599091100311314406e+00 -7.663102849696050711e-01 5.515093864758330300e-01 8.543212684315960592e-01 -3.284563483120271687e+00 -2.850676926158008495e+00 5.045500030682982917e+00 5.162433801316985260e+00 3.444514839265325978e+00 7.109796786259570567e+00
-1.935847919271315165e+00 -2.727058348525793097e+00 3.138245586079909444e+00 -2.430538722661311546e+00 3.584286617539217623e+00 -4.642421047631224873e+00 -4.700409590027210260e-01 7.644966750176642734e-01 1.008178030552415283e+00 -3.100554339298169371e+00 -2.764657819858718835e+00 5.529064804918863985e+00 6.165219261919832050e+00 4.850547130016940045e+00 4.811330961896884695e+00
-8.820297002484136506e-01 -1.688748724821902192e+00 4.024696482829740241e+00 -3.146040595313222887e+00 1.866707637283686605e+00 -5.181916937835225667e+00 -6.789344941914124965e-01 1.316172521468566892e+00 5.750935390479583464e-01 -4.628866575628955538e+00 -4.049554249028445518e+00 3.118666922108588313e+00 4.625200414304275753e+00 5.117962712818019178e+00 6.181269848443068149e+00
-1.520968483150674899e+00 -1.537748762547190617e+00 3.393798954566275672e+00 -2.922580648960316108e+00 4.213986336854998349e+00 -3.677965000628637515e+00 -6.794324499342565549e-01 4.510843033123678736e-01 1.371168015739868906e+00 -3.129739079020374071e+00 -4.599553444609720820e+00 4.360742690508131680e+00 6.058277590724346240e+00 2.120010516223851837e+00 6.239141211441069146e+00
-2.045485251765883472e+00 -2.415378914249653786e+00 3.254823466733624659e+00 -4.271959909254530174e+00 2.872689536868767490e+00 -4.781859248589775291e+00 -7.213998068328029145e-01 1.034794583086968700e+00 1.093051782675656725e+00 -2.737791843145441995e+00 -3.667826005322069260e+00 4.692449904837653563e+00 4.644051172765050417e+00 3.721343086778742926e+00 7.228863350592771297e+00
-2.062510080420635994e+00 -2.604881697709930055e+00 3.242547692466391407e+00 -3.194818117963555970e+00 3.451617734172558460e+00 -4.304284682754256686e+00 -5.481578517439635867e-01 4.838538425330040083e-01 8.134295139582929934e-01 -2.326714135978696252e+00 -2.614963049199167777e+00 5.663237663652353149e+00 3.300611641345602809e+00 7.020089129551978502e+00 5.493513694867236730e+00
-1.005983971882545847e+00 -1.971385030820232753e+00 3.610878421178163045e+00 -3.409706645690628424e+00 1.973388358257571751e+00 -5.462290718922195865e+00 -4.149267646657026076e-01 3.106844173654463859e-01 9.000642557869549254e-01 -4.240316072726737495e+00 -4.483810935940570452e+00 3.389559257030435369e+00 7.279626096951871794e+00 4.022833407760413316e+00 3.389176754246109979e+00
-8.071032120609366034e-01 -7.659967243919904023e-01 3.949800772544219019e+00 -2.455524879763785417e+00 4.100609226877446112e+00 -4.302985020197110266e+00 -6.141604444616685088e-01 6.952101715269720650e-01 1.053067566366318264e+00 -3.599692967391617149e+00 -2.333602092476156464e+00 4.992743450097059998e+00 5.096238998649067042e+00 2.713561263358712061e+00 7.259302810755785096e+00
-1.909941678575499679e+00 -2.086358000328431661e+00 3.994195161188580645e+00 -3.987062913658445229e+00 3.442238461013036765e+00 -3.575823265191154565e+00 -8.949428336485929503e-01 6.508994111428687557e-01 1.038914051637080949e+00 -3.474088051041468006e+00 -2.347037525887643028e+00 5.450341704119622932e+00 3.517765950325807633e+00 4.653921213722976624e+00 7.395470858764127797e+00
-1.096270301164057770e+00 -2.798088072550910965e+00 3.096661244861468543e+00 -7.521989726776864282e-01 2.217169935671138958e+00 -5.706304984793972856e+00 -7.046312911064944728e-01 7.558889681752172240e-01 1.020857916984238667e+00 -4.259877163369893083e+00 -3.621373934004695982e+00 4.195094369466175088e+00 3.174915104741969252e+00 7.916008595736304443e+00 3.834052574734692076e+00
-1.740114201460836840e+00 -1.784006117143765335e+00 3.644500490658098002e+00 -3.921708753455316998e+00 2.372508681516955154e+00 -4.579552576729226665e+00 -6.599471047478078223e-01 5.474429781395696581e-01 1.103539734244679771e+00 -3.313344910880978489e+00 -3.009647165708785099e+00 4.793264937227838196e+00 2.619567641335947883e+00 3.152351673040579616e+00 8.046837932664240967e+00
-1.770697648257127499e+00 -1.298798285906117123e+00 3.309179453170415730e+00 -2.898538141071481888e+00 1.319634087974829839e+00 -5.774935664212776487e+00 -5.448180664509381099e-01 1.153643778300542877e+00 5.389665664782198329e-01 -5.304540907868466881e+00 -1.700272590242252857e+00 3.645886477539353798e+00 5.418650948667533385e+00 4.413514605613033659e+00 6.460398833526980411e+00
-1.078008887715286912e+00 -2.437710469198139052e+00 3.081636046032551590e+00 -3.844091626620245616e+00 1.784615317505630738e+00 -5.177190864159019412e+00 -7.561999892360613540e-01 8.199809733402148026e-01 5.884832749546970998e-01 -3.993642200327342628e+00 -3.442722648531837404e+00 3.915237201450972648e+00 2.867211611185144005e+00 5.114630775196101986e+00 6.993854716306074693e+00
-2.377938659732552029e+00 -1.747906916518782161e+00 3.122784892420268577e+00 -3.664813988484820317e+00 4.541780058342379078e+00 -3.230769361783935700e+00 -1.127068254118648305e+00 3.566404082994294455e-01 3.957783417904590650e-01 -3.561203073583938394e+00 -4.301433063657482236e+00 4.478734883076630702e+00 3.223995239287259285e+00 3.815726491183288882e+00 7.316225615797947057e+00
-2.333467406864552895e+00 -3.115230852538561912e+00 2.100028474765682329e+00 -2.990142936854062850e+00 4.210866069299583181e+00 -3.407518309698838621e+00 -1.411174522758301408e-01 2.582808799702193681e-01 1.114769864635797303e+00 -1.759817548832814271e+00 -2.698657166461488455e+00 6.088759029974835535e+00 3.782488656863813414e+00 3.353076614386803822e+00 7.407291078757991976e+00
-1.500441794616887314e+00 -2.948034100742859209e+00 2.969076345678261397e+00 -4.613505997988102791e+00 2.602714656740092281e+00 -3.475363073891470478e+00 -7.475149925445419008e-01 6.569418614348193630e-01 1.298283267823379328e+00 -2.836144544605032625e+00 -3.864165913204541614e+00 4.915336444587121711e+00 5.455388056953836440e+00 5.640569698498702600e+00 4.532949747995195011e+00
-2.581143462062977179e+00 -2.094840665557659687e+00 2.735758372539512706e+00 -3.045524796766740483e+00 4.750301712157469325e+00 -3.958410172873540578e+00 -5.269810843026713210e-01 4.484065246205953259e-01 1.205803565464702576e+00 -1.346433706773527472e+00 -3.288913123435528441e+00 5.730813644289361797e+00 4.775136891690514140e+00 2.938543631460103445e+00 7.326079663895365357e+00
-2.842063182259295662e+00 -3.142391856023883712e+00 1.527036954389336731e+00 -4.024923079164041795e+00 3.173830833348531222e+00 -4.620100174994609787e+00 -6.085269175236343031e-01 8.245587072909044135e-01 1.077872276318823319e+00 -3.634890969363961943e+00 -3.400394748791477628e+00 4.845339475418454889e+00 3.850407796686123429e+00 2.988627907260575700e+00 7.700890523185459635e+00
-2.011438971922329344e+00 -3.058078678060206723e+00 2.137933820293941523e+00 -2.620880528871244231e+00 2.946836851137440316e+00 -4.979412735931905587e+00 -6.047813256413494543e-01 7.941279998838483012e-01 9.506223836066982624e-01 -2.977781355399984342e+00 -4.389400601838493898e+00 4.590926089589980386e+00 5.021118497573023198e+00 4.694884802194946971e+00 5.965994281783056685e+00
-1.941242979615077857e+00 -3.155340258652749252e+00 2.341686617693320205e+00 -1.241078679934137785e+00 3.070537705510836268e+00 -5.508943473513206790e+00 -7.413182012846497582e-01 8.492673456537100929e-01 1.081031081867111610e+00 -3.845531079737808167e+00 -1.370345364368382945e+00 5.490062432303354889e+00 4.048442478565332792e+00 2.561814256657626743e+00 7.635734513307015803e+00
-2.668719319561203562e+00 -2.680917427491204208e+00 1.988068436713251286e+00 -2.005104773180462541e+00 4.050300548586307947e+00 -4.548688598850697318e+00 -6.300505569211338752e-01 6.239693386728791813e-01 9.867915163977751813e-01 -3.959037262809180113e+00 -3.141709237869840354e+00 4.799433256214516774e+00 2.917118321522554680e+00 4.531265970714952296e+00 7.137546476260147266e+00
-2.632396164609283051e+00 -1.929713215035808505e+00 2.231271844351301326e+00 -4.117636216155804441e+00 2.523725393188807953e+00 -4.836063243088545960e+00 -5.083140742676743873e-01 1.036053422686487036e+00 9.495699136491716486e-01 -3.118458436853457361e+00 -4.407084844103568599e+00 4.270018532743149464e+00 6.022584601356662404e+00 5.795459769255471016e+00 4.444938192536560528e+00
-1.747446553635856326e+00 -2.167309179516159645e+00 3.183570579824932523e+00 -2.808510328244686605e+00 3.417261423212025306e+00 -4.907010881735049956e+00 -5.924063130967283097e-01 5.671615645297921615e-01 1.327675017815310277e+00 -3.250026790799632526e+00 -1.935577886709775708e+00 5.513561450084925930e+00 2.878007742186928120e+00 7.385883527010967953e+00 5.356683209984911542e+00
-2.234851504592386462e+00 -1.957150893825839955e+00 3.233638064079095820e+00 -3.162832886935041721e+00 3.950551631914593909e+00 -3.531068243365129700e+00 -7.735504787905639335e-01 6.863905910825780499e-01 7.464207241052812636e-01 -1.712594479792232560e+00 -1.959098186966466315e+00 6.056560789152818813e+00 3.513136300067539519e+00 8.018724562087628627e+00 3.404507411820808294e+00
-1.968001616324084990e+00 -1.322306379784557340e+00 3.681184469378056878e+00 -3.290136785178086498e+00 2.764050667551324558e+00 -4.615860853992399093e+00 -8.235981237104758046e-01 7.791416835921765038e-01 4.772675846063517135e-01 -2.421086105563091895e+00 -2.380052824423701807e+00 5.812260531127105168e+00 4.589023532000185313e+00 6.996092282710829835e+00 3.976172556927116908e+00
-1.547260550381017064e+00 -3.321788710580557691e+00 2.361050314378095649e+00 -1.921580805484493171e+00 2.105331494546838655e+00 -5.704064948986477646e+00 -4.718065417874694467e-01 6.455394594081081960e-01 1.063494580676642043e+00 -2.318898684877680694e+00 -3.331085997611975102e+00 5.071674992925455427e+00 4.655465769328844594e+00 3.643693753841689364e+00 7.117111344811726248e+00
-2.707017288490642049e+00 -2.604364699565945074e+00 2.055688316973516727e+00 -2.069345970044963678e+00 4.187889591167796688e+00 -4.577697037473066999e+00 -7.514041290737240031e-01 5.836443747937932747e-01 7.268730350797519835e-01 -3.123674724323246554e+00 -4.775342447057634665e+00 3.596099515470120522e+00 4.512031136555950006e+00 4.233352697986224378e+00 7.073532412701185379e+00
-1.598546299170571672e+00 -2.183240569925952279e+00 3.064071982297694507e+00 -3.388143245639322565e+00 4.053511480092183206e+00 -4.419818842249590318e+00 -7.089464106884443284e-01 5.864969404276377807e-01 1.244974986354814739e+00 -3.674312817935076136e+00 -3.614260516569307136e+00 4.686207705662300604e+00 3.714942781203343536e+00 3.308573566094665797e+00 7.953886518855978416e+00
-2.796380841345431634e+00 -2.065393456164664521e+00 3.253193382796288446e+00 -1.730721556767001346e+00 3.122577791298059680e+00 -5.525024732869249000e+00 -6.126292515687679074e-01 5.210791232984096633e-01 1.185362959923906168e+00 -2.751301497445798105e+00 -2.477651575418190255e+00 5.790751869177643840e+00 6.929816499669649410e+00 3.645805243815625207e+00 5.322430781993433335e+00
-2.609734948273855881e+00 -2.919850914522906127e+00 2.471809631770450988e+00 -4.425536274775319967e+00 2.795508705561753349e+00 -3.628700141924610101e+00 -9.175014686813842690e-01 1.020575298833731326e+00 7.074456968252775813e-01 -8.566373466797320146e-01 -3.360706728515146402e+00 6.015745556667062566e+00 5.640658729278626993e+00 3.853171192043146398e+00 6.109008768497883324e+00
-2.083926557443509520e+00 -1.284021233084838842e+00 3.381941512345566281e+00 -2.997058848437939904e+00 3.149505787293970016e+00 -5.478438379246072465e+00 -7.117724778758406368e-01 9.355568758320864653e-01 8.781109747747369854e-01 -1.884028738121434898e+00 -2.158810598846634399e+00 6.042297578325490193e+00 4.227822076603978019e+00 4.513071460385139844e+00 6.943230154930802200e+00
-1.906932877558576100e+00 -1.187237300080927760e+00 4.159062352967723974e+00 -4.128402730517952257e+00 3.826875029209011014e+00 -3.921260936737624991e+00 -9.203406162374351274e-01 7.369543777537694851e-01 1.350082720781075274e+00 -2.723366684697373419e+00 -2.571432484868879875e+00 5.771954375318418151e+00 2.543834295092972653e+00 5.562274169519763944e+00 6.869132147265267108e+00
-2.808189511804546346e+00 -1.881968796388783227e+00 3.572126614890454910e+00 -1.924152215633123220e+00 2.208428121953307066e+00 -5.850065754225471260e+00 -6.277787823630839315e-01 6.775077146256259786e-01 9.994723165561345546e-01 -3.775183791764654462e+00 -3.934428331108009935e+00 3.645015278327514263e+00 2.090946895080686652e+00 4.834469653927404131e+00 7.368883291435444072e+00
-1.494864123663646405e+00 -1.742339595658556339e+00 3.495034426043661213e+00 -2.443327602634819851e+00 4.516218841834721331e+00 -4.085689231274622912e+00 -8.426537028335716606e-01 9.181207870058271103e-01 6.813279304639292544e-01 -3.130243865366211242e+00 -4.740014314441435062e+00 4.026530396730442440e+00 4.687313268765374019e+00 4.929969168791163980e+00 6.094257513886955024e+00
-2.618582679766759291e+00 -2.068964593638034088e+00 2.852044520492128310e+00 -2.654811029025214708e+00 2.455274783325232413e+00 -5.347737620084955346e+00 -7.992581419998130432e-01 9.893212789576395494e-01 7.445933851866628483e-01 -2.095510797330316866e+00 -2.992180260755327392e+00 6.126672560744101048e+00 4.583738864770277921e+00 3.273599731663413337e+00 7.500446828547087108e+00
-2.628302076192549741e+00 -1.540430840341640462e+00 3.159068321034604665e+00 -2.271346570955536048e+00 1.828987790806648972e+00 -5.934381700952849670e+00 -7.361335554391480462e-01 8.147840592387931569e-01 1.129808178569213784e+00 -2.790432141465224447e+00 -2.993179029292618587e+00 5.435489200437559454e+00 6.548011103437073821e+00 5.809292769914820909e+00 2.378208839535943753e+00
-2.332215330940031084e+00 -1.149674227490091738e+00 4.019021526158339519e+00 -3.072410594688482544e+00 3.696464595207111792e+00 -4.101023865856308070e+00 -6.271947322554369819e-01 6.148579837554473126e-01 8.621118224947504904e-01 -4.780381366423880785e+00 -3.043211163618922743e+00 3.603422560532371310e+00 2.786168408317479805e+00 3.850114540463099644e+00 8.078459518641139425e+00
-1.986661920540512938e+00 -1.360457764761829669e+00 3.561464958441523443e+00 -1.274842402070491376e+00 2.673856570454410608e+00 -5.772115132512978697e+00 -1.027165712060188918e+00 6.473007921856838154e-01 1.190254004132126120e+00 -2.816915868413064405e+00 -4.353288265236184174e+00 4.624389960456611881e+00 2.543460006882268143e+00 7.220085413868464030e+00 5.777917055514045330e+00
-2.445511104974840144e+00 -2.898093973971280324e+00 2.409227873674582909e+00 -3.874537109358522358e+00 2.766272917817220289e+00 -4.341287161163866593e+00 -5.348430988635459737e-01 1.101360363893272076e+00 7.874319882379152702e-01 -3.653022778980055563e+00 -3.403813407328743601e+00 4.528950800481018391e+00 2.883813579456154130e+00 5.338297001254351137e+00 7.191085932568148209e+00
-2.255021881365230296e+00 -2.854050959665686005e+00 2.534212365211592211e+00 -4.006929036275903577e+00 2.990519394967516842e+00 -3.897824053956516988e+00 -5.803500156204401961e-01 8.849977903976737892e-01 1.079576584794318839e+00 -2.375964614077227033e+00 -2.714808957251327648e+00 5.367062940871353049e+00 3.908354446234377111e+00 4.576204902930633978e+00 6.315854214274455813e+00
-1.054405389601131837e+00 -2.862648827973757637e+00 3.196791288869244685e+00 -1.669910320677320481e+00 3.554601807025901117e+00 -5.343340476070757461e+00 -4.211262792308828051e-01 2.637335282485285815e-01 1.690413906355542117e+00 -3.625722144013594050e+00 -3.743691851646360647e+00 4.683190842624599171e+00 5.523593697175924078e+00 3.142391100640872015e+00 6.887022547999479549e+00
-1.398832418624940344e+00 -2.659815479944773742e+00 3.117366687739762554e+00 -4.716019717324384963e+00 1.681697671308470587e+00 -4.162707987773055507e+00 -3.679020928773049648e-01 6.106043149946319692e-01 1.336237578096034939e+00 -3.986227193351201237e+00 -3.307909329151724087e+00 4.300676952779283191e+00 4.781972444257198696e+00 6.063588759335218015e+00 5.120832324119085399e+00
-1.793407849383880093e+00 -2.694623840498878931e+00 3.035014006701145739e+00 -3.339922280573585311e+00 2.421081926789452332e+00 -4.953416579042700718e+00 -5.933142221362928126e-01 8.986907321782499070e-01 5.484179796215492564e-01 -3.588449213050643127e+00 -4.162589855705724595e+00 4.000940672313737068e+00 3.676455806508029056e+00 3.004868061568392701e+00 7.646487693556709431e+00
